origin,destination,bucket,day_type,flow_veh_per_hour
Z03,Z09,08:00,weekday,4.64
Z03,Z09,08:30,weekday,4.75
Z03,Z09,09:00,weekday,4.88
Z03,Z09,09:30,weekday,4.81
Z03,Z09,10:00,weekday,4.58
Z03,Z09,10:30,weekday,4.41
Z03,Z09,11:00,weekday,4.89
Z03,Z09,11:30,weekday,4.82
Z03,Z09,12:00,weekday,4.81
Z03,Z09,12:30,weekday,4.9
Z03,Z09,13:00,weekday,4.98
Z03,Z09,13:30,weekday,5.09
Z03,Z09,14:00,weekday,5.29
Z03,Z09,14:30,weekday,5.19
Z03,Z09,15:00,weekday,4.87
Z03,Z09,15:30,weekday,4.47
Z03,Z09,16:00,weekday,4.74
Z03,Z09,16:30,weekday,4.18
Z03,Z09,19:00,weekday,4.44
Z03,Z09,21:30,weekday,3.96
Z03,Z09,06:00,weekend,2.8
Z03,Z09,06:30,weekend,2.8
Z03,Z09,07:00,weekend,2.74
Z03,Z09,07:30,weekend,2.74
Z03,Z09,08:00,weekend,2.8
Z03,Z09,08:30,weekend,2.8
Z03,Z09,09:00,weekend,2.96
Z03,Z09,09:30,weekend,3.0
Z03,Z09,10:00,weekend,2.9
Z03,Z09,10:30,weekend,2.89
Z03,Z09,11:00,weekend,3.07
Z03,Z09,11:30,weekend,3.34
Z03,Z09,12:00,weekend,2.8
Z03,Z09,12:30,weekend,2.87
Z03,Z09,13:00,weekend,2.83
Z03,Z09,13:30,weekend,2.8
Z03,Z09,14:00,weekend,2.87
Z03,Z09,14:30,weekend,2.99
Z03,Z09,15:00,weekend,2.87
Z03,Z09,15:30,weekend,2.79
Z03,Z09,16:00,weekend,2.83
Z03,Z09,16:30,weekend,2.79
Z03,Z09,19:00,weekend,2.8
Z03,Z09,21:30,weekend,2.8
Z03,Z10,06:00,weekday,116.01
Z03,Z10,06:30,weekday,105.91
Z03,Z10,07:00,weekday,104.82
Z03,Z10,07:30,weekday,104.93
Z03,Z10,08:00,weekday,99.47
Z03,Z10,08:30,weekday,101.85
Z03,Z10,09:00,weekday,104.68
Z03,Z10,09:30,weekday,103.16
Z03,Z10,10:00,weekday,98.3
Z03,Z10,10:30,weekday,94.65
Z03,Z10,11:00,weekday,104.78
Z03,Z10,11:30,weekday,103.45
Z03,Z10,12:00,weekday,103.07
Z03,Z10,12:30,weekday,105.02
Z03,Z10,13:00,weekday,106.87
Z03,Z10,13:30,weekday,109.15
Z03,Z10,14:00,weekday,113.5
Z03,Z10,14:30,weekday,111.32
Z03,Z10,15:00,weekday,104.32
Z03,Z10,15:30,weekday,95.77
Z03,Z10,16:00,weekday,101.64
Z03,Z10,16:30,weekday,89.52
Z03,Z10,19:00,weekday,95.18
Z03,Z10,21:30,weekday,84.87
Z03,Z10,06:00,weekend,60.12
Z03,Z10,06:30,weekend,60.12
Z03,Z10,07:00,weekend,58.85
Z03,Z10,07:30,weekend,58.66
Z03,Z10,08:00,weekend,60.12
Z03,Z10,08:30,weekend,60.12
Z03,Z10,09:00,weekend,63.38
Z03,Z10,09:30,weekend,64.32
Z03,Z10,10:00,weekend,62.24
Z03,Z10,10:30,weekend,61.91
Z03,Z10,11:00,weekend,65.93
Z03,Z10,11:30,weekend,71.54
Z03,Z10,12:00,weekend,60.12
Z03,Z10,12:30,weekend,61.53
Z03,Z10,13:00,weekend,60.63
Z03,Z10,13:30,weekend,59.97
Z03,Z10,14:00,weekend,61.61
Z03,Z10,14:30,weekend,64.08
Z03,Z10,15:00,weekend,61.6
Z03,Z10,15:30,weekend,59.72
Z03,Z10,16:00,weekend,60.65
Z03,Z10,16:30,weekend,59.91
Z03,Z10,19:00,weekend,60.12
Z03,Z10,21:30,weekend,60.12
Z03,Z11,06:00,weekday,35.51
Z03,Z11,06:30,weekday,32.42
Z03,Z11,07:00,weekday,32.09
Z03,Z11,07:30,weekday,32.12
Z03,Z11,08:00,weekday,30.45
Z03,Z11,08:30,weekday,31.18
Z03,Z11,09:00,weekday,32.04
Z03,Z11,09:30,weekday,31.58
Z03,Z11,10:00,weekday,30.09
Z03,Z11,10:30,weekday,28.97
Z03,Z11,11:00,weekday,32.07
Z03,Z11,11:30,weekday,31.67
Z03,Z11,12:00,weekday,31.55
Z03,Z11,12:30,weekday,32.15
Z03,Z11,13:00,weekday,32.71
Z03,Z11,13:30,weekday,33.41
Z03,Z11,14:00,weekday,34.74
Z03,Z11,14:30,weekday,34.08
Z03,Z11,15:00,weekday,31.93
Z03,Z11,15:30,weekday,29.32
Z03,Z11,16:00,weekday,31.11
Z03,Z11,16:30,weekday,27.4
Z03,Z11,19:00,weekday,29.14
Z03,Z11,21:30,weekday,25.98
Z03,Z11,06:00,weekend,18.4
Z03,Z11,06:30,weekend,18.4
Z03,Z11,07:00,weekend,18.02
Z03,Z11,07:30,weekend,17.96
Z03,Z11,08:00,weekend,18.4
Z03,Z11,08:30,weekend,18.4
Z03,Z11,09:00,weekend,19.4
Z03,Z11,09:30,weekend,19.69
Z03,Z11,10:00,weekend,19.05
Z03,Z11,10:30,weekend,18.95
Z03,Z11,11:00,weekend,20.18
Z03,Z11,11:30,weekend,21.9
Z03,Z11,12:00,weekend,18.4
Z03,Z11,12:30,weekend,18.83
Z03,Z11,13:00,weekend,18.56
Z03,Z11,13:30,weekend,18.36
Z03,Z11,14:00,weekend,18.86
Z03,Z11,14:30,weekend,19.62
Z03,Z11,15:00,weekend,18.86
Z03,Z11,15:30,weekend,18.28
Z03,Z11,16:00,weekend,18.57
Z03,Z11,16:30,weekend,18.34
Z03,Z11,19:00,weekend,18.4
Z03,Z11,21:30,weekend,18.4
Z03,Z12,06:00,weekday,329.65
Z03,Z12,06:30,weekday,300.94
Z03,Z12,07:00,weekday,297.85
Z03,Z12,07:30,weekday,298.15
Z03,Z12,08:00,weekday,282.64
Z03,Z12,08:30,weekday,289.4
Z03,Z12,09:00,weekday,297.45
Z03,Z12,09:30,weekday,293.12
Z03,Z12,10:00,weekday,279.3
Z03,Z12,10:30,weekday,268.96
Z03,Z12,11:00,weekday,297.74
Z03,Z12,11:30,weekday,293.96
Z03,Z12,12:00,weekday,292.86
Z03,Z12,12:30,weekday,298.42
Z03,Z12,13:00,weekday,303.67
Z03,Z12,13:30,weekday,310.15
Z03,Z12,14:00,weekday,322.5
Z03,Z12,14:30,weekday,316.31
Z03,Z12,15:00,weekday,296.42
Z03,Z12,15:30,weekday,272.13
Z03,Z12,16:00,weekday,288.82
Z03,Z12,16:30,weekday,254.36
Z03,Z12,19:00,weekday,270.46
Z03,Z12,21:30,weekday,241.16
Z03,Z12,06:00,weekend,170.82
Z03,Z12,06:30,weekend,170.82
Z03,Z12,07:00,weekend,167.23
Z03,Z12,07:30,weekend,166.68
Z03,Z12,08:00,weekend,170.82
Z03,Z12,08:30,weekend,170.82
Z03,Z12,09:00,weekend,180.1
Z03,Z12,09:30,weekend,182.77
Z03,Z12,10:00,weekend,176.85
Z03,Z12,10:30,weekend,175.91
Z03,Z12,11:00,weekend,187.34
Z03,Z12,11:30,weekend,203.27
Z03,Z12,12:00,weekend,170.82
Z03,Z12,12:30,weekend,174.82
Z03,Z12,13:00,weekend,172.27
Z03,Z12,13:30,weekend,170.4
Z03,Z12,14:00,weekend,175.06
Z03,Z12,14:30,weekend,182.09
Z03,Z12,15:00,weekend,175.03
Z03,Z12,15:30,weekend,169.7
Z03,Z12,16:00,weekend,172.33
Z03,Z12,16:30,weekend,170.24
Z03,Z12,19:00,weekend,170.82
Z03,Z12,21:30,weekend,170.82
Z04,Z01,06:00,weekday,158.21
Z04,Z01,06:30,weekday,144.43
Z04,Z01,07:00,weekday,142.95
Z04,Z01,07:30,weekday,143.09
Z04,Z01,08:00,weekday,135.65
Z04,Z01,08:30,weekday,138.89
Z04,Z01,09:00,weekday,142.75
Z04,Z01,09:30,weekday,140.68
Z04,Z01,10:00,weekday,134.05
Z04,Z01,10:30,weekday,129.08
Z04,Z01,11:00,weekday,142.89
Z04,Z01,11:30,weekday,141.08
Z04,Z01,12:00,weekday,140.55
Z04,Z01,12:30,weekday,143.22
Z04,Z01,13:00,weekday,145.74
Z04,Z01,13:30,weekday,148.85
Z04,Z01,14:00,weekday,154.78
Z04,Z01,14:30,weekday,151.81
Z04,Z01,15:00,weekday,142.26
Z04,Z01,15:30,weekday,130.6
Z04,Z01,16:00,weekday,138.61
Z04,Z01,16:30,weekday,122.08
Z04,Z01,19:00,weekday,129.8
Z04,Z01,21:30,weekday,115.74
Z04,Z01,06:00,weekend,81.98
Z04,Z01,06:30,weekend,81.98
Z04,Z01,07:00,weekend,80.26
Z04,Z01,07:30,weekend,80.0
Z04,Z01,08:00,weekend,81.98
Z04,Z01,08:30,weekend,81.98
Z04,Z01,09:00,weekend,86.44
Z04,Z01,09:30,weekend,87.72
Z04,Z01,10:00,weekend,84.87
Z04,Z01,10:30,weekend,84.43
Z04,Z01,11:00,weekend,89.91
Z04,Z01,11:30,weekend,97.56
Z04,Z01,12:00,weekend,81.98
Z04,Z01,12:30,weekend,83.9
Z04,Z01,13:00,weekend,82.68
Z04,Z01,13:30,weekend,81.78
Z04,Z01,14:00,weekend,84.02
Z04,Z01,14:30,weekend,87.39
Z04,Z01,15:00,weekend,84.0
Z04,Z01,15:30,weekend,81.44
Z04,Z01,16:00,weekend,82.71
Z04,Z01,16:30,weekend,81.7
Z04,Z01,19:00,weekend,81.98
Z04,Z01,21:30,weekend,81.98
Z04,Z02,06:00,weekday,97.7
Z04,Z02,06:30,weekday,89.2
Z04,Z02,07:00,weekday,88.28
Z04,Z02,07:30,weekday,88.37
Z04,Z02,08:00,weekday,83.77
Z04,Z02,08:30,weekday,85.78
Z04,Z02,09:00,weekday,88.16
Z04,Z02,09:30,weekday,86.88
Z04,Z02,10:00,weekday,82.78
Z04,Z02,10:30,weekday,79.72
Z04,Z02,11:00,weekday,88.25
Z04,Z02,11:30,weekday,87.13
Z04,Z02,12:00,weekday,86.8
Z04,Z02,12:30,weekday,88.45
Z04,Z02,13:00,weekday,90.0
Z04,Z02,13:30,weekday,91.93
Z04,Z02,14:00,weekday,95.59
Z04,Z02,14:30,weekday,93.75
Z04,Z02,15:00,weekday,87.86
Z04,Z02,15:30,weekday,80.66
Z04,Z02,16:00,weekday,85.6
Z04,Z02,16:30,weekday,75.39
Z04,Z02,19:00,weekday,80.16
Z04,Z02,21:30,weekday,71.48
Z04,Z02,06:00,weekend,50.63
Z04,Z02,06:30,weekend,50.63
Z04,Z02,07:00,weekend,49.57
Z04,Z02,07:30,weekend,49.4
Z04,Z02,08:00,weekend,50.63
Z04,Z02,08:30,weekend,50.63
Z04,Z02,09:00,weekend,53.38
Z04,Z02,09:30,weekend,54.17
Z04,Z02,10:00,weekend,52.42
Z04,Z02,10:30,weekend,52.14
Z04,Z02,11:00,weekend,55.53
Z04,Z02,11:30,weekend,60.25
Z04,Z02,12:00,weekend,50.63
Z04,Z02,12:30,weekend,51.82
Z04,Z02,13:00,weekend,51.06
Z04,Z02,13:30,weekend,50.5
Z04,Z02,14:00,weekend,51.89
Z04,Z02,14:30,weekend,53.97
Z04,Z02,15:00,weekend,51.88
Z04,Z02,15:30,weekend,50.3
Z04,Z02,16:00,weekend,51.08
Z04,Z02,16:30,weekend,50.46
Z04,Z02,19:00,weekend,50.63
Z04,Z02,21:30,weekend,50.63
Z04,Z03,06:00,weekday,85.34
Z04,Z03,06:30,weekday,77.91
Z04,Z03,07:00,weekday,77.1
Z04,Z03,07:30,weekday,77.18
Z04,Z03,08:00,weekday,73.17
Z04,Z03,08:30,weekday,74.92
Z04,Z03,09:00,weekday,77.0
Z04,Z03,09:30,weekday,75.88
Z04,Z03,10:00,weekday,72.3
Z04,Z03,10:30,weekday,69.62
Z04,Z03,11:00,weekday,77.07
Z04,Z03,11:30,weekday,76.1
Z04,Z03,12:00,weekday,75.81
Z04,Z03,12:30,weekday,77.25
Z04,Z03,13:00,weekday,78.61
Z04,Z03,13:30,weekday,80.29
Z04,Z03,14:00,weekday,83.48
Z04,Z03,14:30,weekday,81.88
Z04,Z03,15:00,weekday,76.73
Z04,Z03,15:30,weekday,70.45
Z04,Z03,16:00,weekday,74.77
Z04,Z03,16:30,weekday,65.85
Z04,Z03,19:00,weekday,70.01
Z04,Z03,21:30,weekday,62.43
Z04,Z03,06:00,weekend,44.22
Z04,Z03,06:30,weekend,44.22
Z04,Z03,07:00,weekend,43.29
Z04,Z03,07:30,weekend,43.15
Z04,Z03,08:00,weekend,44.22
Z04,Z03,08:30,weekend,44.22
Z04,Z03,09:00,weekend,46.62
Z04,Z03,09:30,weekend,47.31
Z04,Z03,10:00,weekend,45.78
Z04,Z03,10:30,weekend,45.54
Z04,Z03,11:00,weekend,48.5
Z04,Z03,11:30,weekend,52.62
Z04,Z03,12:00,weekend,44.22
Z04,Z03,12:30,weekend,45.26
Z04,Z03,13:00,weekend,44.59
Z04,Z03,13:30,weekend,44.11
Z04,Z03,14:00,weekend,45.32
Z04,Z03,14:30,weekend,47.14
Z04,Z03,15:00,weekend,45.31
Z04,Z03,15:30,weekend,43.93
Z04,Z03,16:00,weekend,44.61
Z04,Z03,16:30,weekend,44.07
Z04,Z03,19:00,weekend,44.22
Z04,Z03,21:30,weekend,44.22
Z04,Z05,06:00,weekday,51.82
Z04,Z05,06:30,weekday,47.3
Z04,Z05,07:00,weekday,46.82
Z04,Z05,07:30,weekday,46.87
Z04,Z05,08:00,weekday,44.43
Z04,Z05,08:30,weekday,45.49
Z04,Z05,09:00,weekday,46.76
Z04,Z05,09:30,weekday,46.07
Z04,Z05,10:00,weekday,43.9
Z04,Z05,10:30,weekday,42.28
Z04,Z05,11:00,weekday,46.8
Z04,Z05,11:30,weekday,46.21
Z04,Z05,12:00,weekday,46.03
Z04,Z05,12:30,weekday,46.91
Z04,Z05,13:00,weekday,47.73
Z04,Z05,13:30,weekday,48.75
Z04,Z05,14:00,weekday,50.69
Z04,Z05,14:30,weekday,49.72
Z04,Z05,15:00,weekday,46.59
Z04,Z05,15:30,weekday,42.78
Z04,Z05,16:00,weekday,45.4
Z04,Z05,16:30,weekday,39.98
Z04,Z05,19:00,weekday,42.51
Z04,Z05,21:30,weekday,37.91
Z04,Z05,06:00,weekend,26.85
Z04,Z05,06:30,weekend,26.85
Z04,Z05,07:00,weekend,26.29
Z04,Z05,07:30,weekend,26.2
Z04,Z05,08:00,weekend,26.85
Z04,Z05,08:30,weekend,26.85
Z04,Z05,09:00,weekend,28.31
Z04,Z05,09:30,weekend,28.73
Z04,Z05,10:00,weekend,27.8
Z04,Z05,10:30,weekend,27.65
Z04,Z05,11:00,weekend,29.45
Z04,Z05,11:30,weekend,31.95
Z04,Z05,12:00,weekend,26.85
Z04,Z05,12:30,weekend,27.48
Z04,Z05,13:00,weekend,27.08
Z04,Z05,13:30,weekend,26.78
Z04,Z05,14:00,weekend,27.52
Z04,Z05,14:30,weekend,28.62
Z04,Z05,15:00,weekend,27.51
Z04,Z05,15:30,weekend,26.67
Z04,Z05,16:00,weekend,27.09
Z04,Z05,16:30,weekend,26.76
Z04,Z05,19:00,weekend,26.85
Z04,Z05,21:30,weekend,26.85
Z04,Z06,06:00,weekday,19.69
Z04,Z06,06:30,weekday,17.98
Z04,Z06,07:00,weekday,17.79
Z04,Z06,07:30,weekday,17.81
Z04,Z06,08:00,weekday,16.88
Z04,Z06,08:30,weekday,17.29
Z04,Z06,09:00,weekday,17.77
Z04,Z06,09:30,weekday,17.51
Z04,Z06,10:00,weekday,16.68
Z04,Z06,10:30,weekday,16.06
Z04,Z06,11:00,weekday,17.78
Z04,Z06,11:30,weekday,17.56
Z04,Z06,12:00,weekday,17.49
Z04,Z06,12:30,weekday,17.82
Z04,Z06,13:00,weekday,18.14
Z04,Z06,13:30,weekday,18.52
Z04,Z06,14:00,weekday,19.26
Z04,Z06,14:30,weekday,18.89
Z04,Z06,15:00,weekday,17.7
Z04,Z06,15:30,weekday,16.25
Z04,Z06,16:00,weekday,17.25
Z04,Z06,16:30,weekday,15.19
Z04,Z06,19:00,weekday,16.15
Z04,Z06,21:30,weekday,14.4
Z04,Z06,06:00,weekend,10.2
Z04,Z06,06:30,weekend,10.2
Z04,Z06,07:00,weekend,9.99
Z04,Z06,07:30,weekend,9.96
Z04,Z06,08:00,weekend,10.2
Z04,Z06,08:30,weekend,10.2
Z04,Z06,09:00,weekend,10.76
Z04,Z06,09:30,weekend,10.92
Z04,Z06,10:00,weekend,10.56
Z04,Z06,10:30,weekend,10.51
Z04,Z06,11:00,weekend,11.19
Z04,Z06,11:30,weekend,12.14
Z04,Z06,12:00,weekend,10.2
Z04,Z06,12:30,weekend,10.44
Z04,Z06,13:00,weekend,10.29
Z04,Z06,13:30,weekend,10.18
Z04,Z06,14:00,weekend,10.46
Z04,Z06,14:30,weekend,10.88
Z04,Z06,15:00,weekend,10.45
Z04,Z06,15:30,weekend,10.14
Z04,Z06,16:00,weekend,10.29
Z04,Z06,16:30,weekend,10.17
Z04,Z06,19:00,weekend,10.2
Z04,Z06,21:30,weekend,10.2
Z04,Z07,06:00,weekday,18.84
Z04,Z07,06:30,weekday,17.2
Z04,Z07,07:00,weekday,17.02
Z04,Z07,07:30,weekday,17.04
Z04,Z07,08:00,weekday,16.15
Z04,Z07,08:30,weekday,16.54
Z04,Z07,09:00,weekday,17.0
Z04,Z07,09:30,weekday,16.75
Z04,Z07,10:00,weekday,15.96
Z04,Z07,10:30,weekday,15.37
Z04,Z07,11:00,weekday,17.01
Z04,Z07,11:30,weekday,16.8
Z04,Z07,12:00,weekday,16.73
Z04,Z07,12:30,weekday,17.05
Z04,Z07,13:00,weekday,17.35
Z04,Z07,13:30,weekday,17.72
Z04,Z07,14:00,weekday,18.43
Z04,Z07,14:30,weekday,18.07
Z04,Z07,15:00,weekday,16.94
Z04,Z07,15:30,weekday,15.55
Z04,Z07,16:00,weekday,16.5
Z04,Z07,16:30,weekday,14.53
Z04,Z07,19:00,weekday,15.45
Z04,Z07,21:30,weekday,13.78
Z04,Z07,06:00,weekend,9.76
Z04,Z07,06:30,weekend,9.76
Z04,Z07,07:00,weekend,9.56
Z04,Z07,07:30,weekend,9.52
Z04,Z07,08:00,weekend,9.76
Z04,Z07,08:30,weekend,9.76
Z04,Z07,09:00,weekend,10.29
Z04,Z07,09:30,weekend,10.44
Z04,Z07,10:00,weekend,10.11
Z04,Z07,10:30,weekend,10.05
Z04,Z07,11:00,weekend,10.7
Z04,Z07,11:30,weekend,11.62
Z04,Z07,12:00,weekend,9.76
Z04,Z07,12:30,weekend,9.99
Z04,Z07,13:00,weekend,9.84
Z04,Z07,13:30,weekend,9.74
Z04,Z07,14:00,weekend,10.0
Z04,Z07,14:30,weekend,10.4
Z04,Z07,15:00,weekend,10.0
Z04,Z07,15:30,weekend,9.7
Z04,Z07,16:00,weekend,9.85
Z04,Z07,16:30,weekend,9.73
Z04,Z07,19:00,weekend,9.76
Z04,Z07,21:30,weekend,9.76
Z04,Z08,06:00,weekday,21.26
Z04,Z08,06:30,weekday,19.41
Z04,Z08,07:00,weekday,19.21
Z04,Z08,07:30,weekday,19.23
Z04,Z08,08:00,weekday,18.23
Z04,Z08,08:30,weekday,18.67
Z04,Z08,09:00,weekday,19.19
Z04,Z08,09:30,weekday,18.91
Z04,Z08,10:00,weekday,18.02
Z04,Z08,10:30,weekday,17.35
Z04,Z08,11:00,weekday,19.2
Z04,Z08,11:30,weekday,18.96
Z04,Z08,12:00,weekday,18.89
Z04,Z08,12:30,weekday,19.25
Z04,Z08,13:00,weekday,19.59
Z04,Z08,13:30,weekday,20.01
Z04,Z08,14:00,weekday,20.8
Z04,Z08,14:30,weekday,20.4
Z04,Z08,15:00,weekday,19.12
Z04,Z08,15:30,weekday,17.55
Z04,Z08,16:00,weekday,18.63
Z04,Z08,16:30,weekday,16.41
Z04,Z08,19:00,weekday,17.45
Z04,Z08,21:30,weekday,15.56
Z04,Z08,06:00,weekend,11.02
Z04,Z08,06:30,weekend,11.02
Z04,Z08,07:00,weekend,10.79
Z04,Z08,07:30,weekend,10.75
Z04,Z08,08:00,weekend,11.02
Z04,Z08,08:30,weekend,11.02
Z04,Z08,09:00,weekend,11.62
Z04,Z08,09:30,weekend,11.79
Z04,Z08,10:00,weekend,11.41
Z04,Z08,10:30,weekend,11.35
Z04,Z08,11:00,weekend,12.08
Z04,Z08,11:30,weekend,13.11
Z04,Z08,12:00,weekend,11.02
Z04,Z08,12:30,weekend,11.28
Z04,Z08,13:00,weekend,11.11
Z04,Z08,13:30,weekend,10.99
Z04,Z08,14:00,weekend,11.29
Z04,Z08,14:30,weekend,11.75
Z04,Z08,15:00,weekend,11.29
Z04,Z08,15:30,weekend,10.95
Z04,Z08,16:00,weekend,11.12
Z04,Z08,16:30,weekend,10.98
Z04,Z08,19:00,weekend,11.02
Z04,Z08,21:30,weekend,11.02
Z04,Z09,06:00,weekday,8.83
Z04,Z09,06:30,weekday,8.06
Z04,Z09,07:00,weekday,7.97
Z04,Z09,07:30,weekday,7.98
Z04,Z09,08:00,weekday,7.57
Z04,Z09,08:30,weekday,7.75
Z04,Z09,09:00,weekday,7.96
Z04,Z09,09:30,weekday,7.85
Z04,Z09,10:00,weekday,7.48
Z04,Z09,10:30,weekday,7.2
Z04,Z09,11:00,weekday,7.97
Z04,Z09,11:30,weekday,7.87
Z04,Z09,12:00,weekday,7.84
Z04,Z09,12:30,weekday,7.99
Z04,Z09,13:00,weekday,8.13
Z04,Z09,13:30,weekday,8.3
Z04,Z09,14:00,weekday,8.63
Z04,Z09,14:30,weekday,8.47
Z04,Z09,15:00,weekday,7.94
Z04,Z09,15:30,weekday,7.29
Z04,Z09,16:00,weekday,7.73
Z04,Z09,16:30,weekday,6.81
Z04,Z09,19:00,weekday,7.24
Z04,Z09,21:30,weekday,6.46
Z04,Z09,06:00,weekend,4.57
Z04,Z09,06:30,weekend,4.57
Z04,Z09,07:00,weekend,4.48
Z04,Z09,07:30,weekend,4.46
Z04,Z09,08:00,weekend,4.57
Z04,Z09,08:30,weekend,4.57
Z04,Z09,09:00,weekend,4.82
Z04,Z09,09:30,weekend,4.89
Z04,Z09,10:00,weekend,4.73
Z04,Z09,10:30,weekend,4.71
Z04,Z09,11:00,weekend,5.02
Z04,Z09,11:30,weekend,5.44
Z04,Z09,12:00,weekend,4.57
Z04,Z09,12:30,weekend,4.68
Z04,Z09,13:00,weekend,4.61
Z04,Z09,13:30,weekend,4.56
Z04,Z09,14:00,weekend,4.69
Z04,Z09,14:30,weekend,4.87
Z04,Z09,15:00,weekend,4.69
Z04,Z09,15:30,weekend,4.54
Z04,Z09,16:00,weekend,4.61
Z04,Z09,16:30,weekend,4.56
Z04,Z09,19:00,weekend,4.57
Z04,Z09,21:30,weekend,4.57
Z04,Z10,06:00,weekday,26.89
Z04,Z10,06:30,weekday,24.54
Z04,Z10,07:00,weekday,24.29
Z04,Z10,07:30,weekday,24.32
Z04,Z10,08:00,weekday,23.05
Z04,Z10,08:30,weekday,23.6
Z04,Z10,09:00,weekday,24.26
Z04,Z10,09:30,weekday,23.91
Z04,Z10,10:00,weekday,22.78
Z04,Z10,10:30,weekday,21.94
Z04,Z10,11:00,weekday,24.28
Z04,Z10,11:30,weekday,23.97
Z04,Z10,12:00,weekday,23.88
Z04,Z10,12:30,weekday,24.34
Z04,Z10,13:00,weekday,24.77
Z04,Z10,13:30,weekday,25.29
Z04,Z10,14:00,weekday,26.3
Z04,Z10,14:30,weekday,25.8
Z04,Z10,15:00,weekday,24.18
Z04,Z10,15:30,weekday,22.19
Z04,Z10,16:00,weekday,23.56
Z04,Z10,16:30,weekday,20.75
Z04,Z10,19:00,weekday,22.06
Z04,Z10,21:30,weekday,19.67
Z04,Z10,06:00,weekend,13.93
Z04,Z10,06:30,weekend,13.93
Z04,Z10,07:00,weekend,13.64
Z04,Z10,07:30,weekend,13.59
Z04,Z10,08:00,weekend,13.93
Z04,Z10,08:30,weekend,13.93
Z04,Z10,09:00,weekend,14.69
Z04,Z10,09:30,weekend,14.91
Z04,Z10,10:00,weekend,14.42
Z04,Z10,10:30,weekend,14.35
Z04,Z10,11:00,weekend,15.28
Z04,Z10,11:30,weekend,16.58
Z04,Z10,12:00,weekend,13.93
Z04,Z10,12:30,weekend,14.26
Z04,Z10,13:00,weekend,14.05
Z04,Z10,13:30,weekend,13.9
Z04,Z10,14:00,weekend,14.28
Z04,Z10,14:30,weekend,14.85
Z04,Z10,15:00,weekend,14.28
Z04,Z10,15:30,weekend,13.84
Z04,Z10,16:00,weekend,14.06
Z04,Z10,16:30,weekend,13.88
Z04,Z10,19:00,weekend,13.93
Z04,Z10,21:30,weekend,13.93
Z04,Z11,06:00,weekday,24.26
Z04,Z11,06:30,weekday,22.15
Z04,Z11,07:00,weekday,21.92
Z04,Z11,07:30,weekday,21.94
Z04,Z11,08:00,weekday,20.8
Z04,Z11,08:30,weekday,21.3
Z04,Z11,09:00,weekday,21.89
Z04,Z11,09:30,weekday,21.57
Z04,Z11,10:00,weekday,20.56
Z04,Z11,10:30,weekday,19.79
Z04,Z11,11:00,weekday,21.91
Z04,Z11,11:30,weekday,21.63
Z04,Z11,12:00,weekday,21.55
Z04,Z11,12:30,weekday,21.96
Z04,Z11,13:00,weekday,22.35
Z04,Z11,13:30,weekday,22.83
Z04,Z11,14:00,weekday,23.74
Z04,Z11,14:30,weekday,23.28
Z04,Z11,15:00,weekday,21.82
Z04,Z11,15:30,weekday,20.03
Z04,Z11,16:00,weekday,21.26
Z04,Z11,16:30,weekday,18.72
Z04,Z11,19:00,weekday,19.91
Z04,Z11,21:30,weekday,17.75
Z04,Z11,06:00,weekend,12.57
Z04,Z11,06:30,weekend,12.57
Z04,Z11,07:00,weekend,12.31
Z04,Z11,07:30,weekend,12.27
Z04,Z11,08:00,weekend,12.57
Z04,Z11,08:30,weekend,12.57
Z04,Z11,09:00,weekend,13.26
Z04,Z11,09:30,weekend,13.45
Z04,Z11,10:00,weekend,13.02
Z04,Z11,10:30,weekend,12.95
Z04,Z11,11:00,weekend,13.79
Z04,Z11,11:30,weekend,14.96
Z04,Z11,12:00,weekend,12.57
Z04,Z11,12:30,weekend,12.87
Z04,Z11,13:00,weekend,12.68
Z04,Z11,13:30,weekend,12.54
Z04,Z11,14:00,weekend,12.88
Z04,Z11,14:30,weekend,13.4
Z04,Z11,15:00,weekend,12.88
Z04,Z11,15:30,weekend,12.49
Z04,Z11,16:00,weekend,12.68
Z04,Z11,16:30,weekend,12.53
Z04,Z11,19:00,weekend,12.57
Z04,Z11,21:30,weekend,12.57
Z04,Z12,06:00,weekday,44.0
Z04,Z12,06:30,weekday,40.17
Z04,Z12,07:00,weekday,39.75
Z04,Z12,07:30,weekday,39.79
Z04,Z12,08:00,weekday,37.72
Z04,Z12,08:30,weekday,38.62
Z04,Z12,09:00,weekday,39.7
Z04,Z12,09:30,weekday,39.12
Z04,Z12,10:00,weekday,37.28
Z04,Z12,10:30,weekday,35.9
Z04,Z12,11:00,weekday,39.74
Z04,Z12,11:30,weekday,39.23
Z04,Z12,12:00,weekday,39.09
Z04,Z12,12:30,weekday,39.83
Z04,Z12,13:00,weekday,40.53
Z04,Z12,13:30,weekday,41.39
Z04,Z12,14:00,weekday,43.04
Z04,Z12,14:30,weekday,42.22
Z04,Z12,15:00,weekday,39.56
Z04,Z12,15:30,weekday,36.32
Z04,Z12,16:00,weekday,38.55
Z04,Z12,16:30,weekday,33.95
Z04,Z12,19:00,weekday,36.1
Z04,Z12,21:30,weekday,32.19
Z04,Z12,06:00,weekend,22.8
Z04,Z12,06:30,weekend,22.8
Z04,Z12,07:00,weekend,22.32
Z04,Z12,07:30,weekend,22.25
Z04,Z12,08:00,weekend,22.8
Z04,Z12,08:30,weekend,22.8
